gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,1,1,0,50,1,2,1,2,2,2,0,0,0,0,1,3,62.87,3151.03,1
1,0,0,0,59,1,2,0,0,2,2,0,0,2,0,1,2,61.77,3649.91,1
0,0,1,0,32,1,0,2,1,1,1,1,1,1,2,0,3,23.93,767.13,0
0,1,0,0,49,1,0,1,0,0,0,0,2,0,0,0,3,84.64,4171.64,1
1,0,1,1,30,1,0,0,2,0,0,0,0,2,2,1,2,60.98,1820.3,0
0,0,0,0,58,1,2,1,0,0,2,0,2,0,2,0,0,86.22,4997.34,0
1,0,1,0,61,0,1,1,0,0,0,0,0,0,1,0,2,67.0,4098.86,1
1,0,0,0,39,0,1,1,0,0,2,0,0,0,0,1,1,60.44,2343.09,1
1,0,0,0,22,1,0,1,0,0,2,0,0,2,1,1,2,68.61,1510.19,0
1,0,1,0,5,0,1,1,2,2,0,0,2,2,2,1,3,86.13,423.42,0
1,0,1,1,16,1,0,0,2,2,0,0,2,0,1,0,1,76.62,1255.37,1
0,0,1,0,43,1,2,1,0,0,0,0,0,0,0,0,3,58.41,2519.63,1
1,0,1,1,20,1,2,0,0,0,2,0,0,0,0,0,2,86.13,1715.43,0
1,0,0,0,20,1,2,1,2,0,0,2,0,2,0,1,2,79.46,1603.49,1
1,1,1,0,58,0,1,2,1,1,1,1,1,1,0,1,0,18.25,1059.48,0
0,0,1,1,5,0,1,1,2,0,2,0,2,2,2,1,1,82.38,421.25,0
0,0,0,0,59,1,0,2,1,1,1,1,1,1,0,1,3,26.0,1541.82,0
1,1,1,0,68,1,0,2,1,1,1,1,1,1,0,1,2,26.19,1798.97,0
0,0,1,0,17,1,0,0,0,2,0,0,0,0,0,1,0,86.69,1474.38,0
1,0,1,0,27,1,2,0,0,2,0,0,2,0,2,0,1,64.92,1770.3,0
1,0,0,0,32,1,0,0,0,2,0,0,0,0,1,1,3,67.57,2167.58,0
0,0,0,1,0,1,0,2,1,1,1,1,1,1,2,1,3,31.93,2.12,0
1,0,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,65.55,1655.62,0
1,0,1,0,57,1,0,2,1,1,1,1,1,1,2,1,2,29.7,1659.3,0
0,0,0,0,13,1,0,0,0,0,2,0,0,2,1,1,1,88.42,1165.06,1
1,0,1,0,53,1,2,1,2,0,0,0,2,2,2,0,3,69.62,3697.37,1
1,0,0,0,23,1,0,2,1,1,1,1,1,1,0,0,2,30.58,709.45,0
0,0,0,1,28,1,2,1,0,2,2,0,2,0,0,0,0,85.77,2406.08,1
0,0,0,0,3,1,2,1,0,2,0,0,0,0,2,1,2,58.35,178.69,1
0,0,1,0,65,1,2,0,2,0,2,2,0,2,2,0,3,88.56,5735.35,0
0,0,0,1,25,1,2,1,0,2,2,2,2,2,1,1,2,82.1,2043.55,1
0,0,0,0,13,1,2,2,1,1,1,1,1,1,0,1,1,32.13,434.76,1
0,1,1,1,42,1,0,1,2,2,0,0,0,0,0,0,2,59.98,2526.49,1
0,0,0,0,15,1,0,1,0,2,0,0,2,0,0,0,0,65.82,973.84,1
1,0,0,1,27,1,2,2,1,1,1,1,1,1,2,1,0,32.05,877.98,0
1,0,1,0,6,1,2,0,0,2,0,0,0,2,0,1,3,85.65,496.04,0
1,0,1,0,28,0,1,0,0,0,2,0,0,0,2,0,2,65.63,1805.15,0
1,0,0,0,17,1,0,0,0,0,0,0,0,2,0,1,2,89.21,1544.47,1
0,0,0,0,66,1,2,2,1,1,1,1,1,1,2,1,2,26.24,1714.63,0
1,0,1,1,40,1,0,0,0,0,0,0,0,0,2,0,2,68.94,2758.43,0
0,0,0,0,11,1,0,1,2,0,2,2,0,2,2,0,2,92.38,1019.11,0
0,0,0,0,71,0,1,2,1,1,1,1,1,1,0,0,3,18.25,1267.49,0
1,0,0,0,29,1,2,0,0,0,2,0,2,2,2,1,3,75.27,2186.71,1
0,0,1,0,56,1,2,0,0,2,0,0,0,2,0,0,1,70.33,3939.24,1
1,0,0,0,63,1,0,2,1,1,1,1,1,1,0,1,3,29.26,1855.39,0
0,0,1,0,55,1,0,0,0,0,2,2,2,0,0,1,0,62.79,3466.5,0
0,0,0,0,44,1,0,1,0,2,0,0,2,0,0,1,0,64.84,2825.38,1
0,0,1,0,40,1,2,1,2,0,2,0,0,0,0,1,2,61.73,2506.13,1
0,0,1,1,29,1,2,2,1,1,1,1,1,1,0,1,3,27.39,817.49,0
1,0,0,0,36,1,2,1,0,0,2,0,2,0,2,1,2,85.16,3065.6,1
1,0,1,0,22,1,2,0,2,2,0,0,0,0,2,1,3,74.97,1650.79,0
0,0,0,0,15,1,2,2,1,1,1,1,1,1,0,1,2,26.15,385.58,0
0,0,0,1,26,1,0,0,0,0,0,0,0,0,2,1,3,56.04,1433.59,0
1,0,0,0,29,1,0,1,0,2,2,0,0,0,0,0,2,75.59,2173.88,1
1,0,1,0,17,1,0,2,1,1,1,1,1,1,1,1,3,29.18,514.78,1
1,0,0,1,31,1,0,1,0,2,0,2,0,0,1,1,3,62.29,1939.7,0
0,0,0,0,64,1,0,2,1,1,1,1,1,1,0,1,1,30.25,1906.31,0
1,0,0,0,50,1,0,2,1,1,1,1,1,1,0,1,0,24.28,1229.16,0
1,0,1,1,42,1,0,1,0,0,0,2,2,0,0,1,2,87.75,3675.35,0
0,0,0,0,22,1,2,1,2,2,0,0,2,2,1,1,1,73.28,1637.21,1
1,1,0,1,21,1,0,0,0,2,0,2,2,2,1,0,2,99.72,2098.54,0
1,0,0,0,54,1,2,1,0,0,0,2,0,2,0,1,0,81.88,4411.99,0
1,0,0,0,67,1,0,1,0,2,2,0,0,0,0,1,2,53.09,3581.74,1
0,0,1,0,62,1,0,0,0,2,2,0,0,0,0,0,1,56.12,3471.97,0
1,0,1,0,50,1,0,2,1,1,1,1,1,1,2,1,1,31.93,1596.13,0
0,0,0,0,72,1,2,1,0,0,2,0,0,2,2,1,3,86.96,6246.79,0
1,0,0,1,38,1,2,0,0,0,0,2,0,0,0,1,1,54.43,2094.96,0
1,0,1,0,45,1,0,0,0,0,2,2,2,0,0,1,2,77.39,3470.46,0
1,0,1,0,38,1,0,0,2,0,0,0,2,0,2,0,2,61.98,2364.59,1
1,0,1,0,1,0,1,0,2,0,0,0,0,0,1,0,1,63.11,55.39,0
0,0,1,1,45,1,0,2,1,1,1,1,1,1,1,0,2,31.38,1445.25,0
1,0,1,0,51,1,0,0,0,0,0,2,2,0,1,1,0,87.46,4465.4,0
0,0,0,1,35,1,0,0,0,0,2,0,2,2,1,1,1,66.67,2335.48,1
0,0,0,0,11,1,0,0,0,2,0,2,0,0,0,1,1,74.44,823.41,1
1,0,0,0,4,1,2,1,0,2,0,0,0,2,1,1,2,71.28,275.71,1
1,0,1,0,11,1,0,1,0,0,0,0,0,2,2,1,1,57.21,637.63,0
0,1,0,0,71,0,1,1,2,0,2,0,2,0,0,1,2,73.28,5187.74,0
1,0,1,0,26,1,2,2,1,1,1,1,1,1,0,1,0,26.37,725.79,0
1,0,1,0,19,1,0,1,0,0,0,2,0,0,0,1,2,77.35,1481.66,1
1,0,1,1,20,1,0,0,0,0,2,0,0,0,0,0,3,75.38,1508.41,1
1,0,0,1,49,1,2,0,0,0,0,0,0,0,0,1,0,86.96,4242.04,1
0,0,0,1,31,0,1,2,1,1,1,1,1,1,1,0,3,18.25,611.48,0
1,0,1,1,37,1,2,1,0,0,0,2,2,2,2,1,2,65.71,2416.43,0
1,0,0,0,46,1,0,1,2,0,2,0,0,0,0,1,2,83.51,3840.83,1
1,0,1,1,11,1,2,0,0,0,0,0,0,2,1,1,2,89.94,982.46,1
0,0,0,0,43,1,2,2,1,1,1,1,1,1,0,0,2,28.65,1235.98,1
1,0,0,1,40,1,0,1,0,2,2,0,2,2,2,1,3,90.65,3630.53,0
1,0,0,0,45,1,0,0,0,0,2,0,0,0,2,0,2,82.6,3697.34,0
0,0,1,0,1,1,2,0,2,0,0,2,0,0,1,0,0,59.83,47.36,0
0,1,1,0,66,1,0,2,1,1,1,1,1,1,0,1,3,32.63,2182.47,0
1,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,2,24.17,202.39,0
0,0,0,1,11,1,2,1,2,0,2,0,0,0,0,1,0,49.14,550.74,1
0,0,1,0,44,1,0,2,1,1,1,1,1,1,0,1,2,29.89,1307.4,0
0,0,0,1,45,1,2,1,0,0,0,0,0,0,0,0,1,81.26,3674.92,1
1,0,0,0,37,1,2,2,1,1,1,1,1,1,0,1,0,29.19,1086.26,1
0,0,1,0,5,1,0,2,1,1,1,1,1,1,0,1,0,27.98,140.48,0
0,0,0,0,1,1,0,1,0,0,0,0,0,2,2,1,3,87.35,60.46,0
1,0,1,0,52,0,1,2,1,1,1,1,1,1,0,1,0,18.25,949.03,0
0,0,1,0,19,1,0,0,0,2,0,2,0,2,0,0,1,93.93,1800.54,1
1,0,0,1,11,1,2,1,0,0,2,2,2,2,2,1,2,78.94,841.51,0
0,1,0,1,58,1,2,1,0,0,2,2,0,2,0,1,3,66.14,3842.85,0
0,1,1,0,39,1,0,2,1,1,1,1,1,1,1,1,2,31.65,1208.28,0
0,1,0,0,61,1,0,0,0,0,0,0,2,0,1,0,0,69.07,4218.79,0
1,1,1,0,0,1,0,2,1,1,1,1,1,1,0,1,2,25.16,0.0,1
0,0,0,1,34,1,0,1,2,0,2,0,0,2,1,1,1,73.2,2468.22,1
0,0,0,1,41,1,2,2,1,1,1,1,1,1,0,0,3,29.44,1201.42,0
1,0,1,0,31,1,0,2,1,1,1,1,1,1,0,1,2,30.34,947.68,0
0,1,1,0,43,1,0,0,2,0,0,0,0,0,0,1,2,60.61,2608.1,1
1,0,0,0,0,1,0,1,0,0,2,0,2,0,2,1,2,86.94,11.7,1
0,1,0,1,46,1,0,1,2,0,0,2,2,2,1,0,1,64.2,2960.7,0
1,0,0,0,42,1,0,2,1,1,1,1,1,1,0,0,2,31.16,1309.05,1
1,1,0,0,58,1,0,2,1,1,1,1,1,1,2,1,1,26.56,1527.35,0
0,0,1,1,65,0,1,1,0,2,0,0,0,0,1,1,0,68.29,4440.24,0
0,0,0,0,23,0,1,1,2,0,0,2,2,2,1,0,2,62.12,1434.53,0
0,0,0,0,15,1,0,1,2,0,0,2,0,2,0,1,0,69.0,1048.95,1
0,0,1,1,37,1,2,0,0,2,0,2,0,0,0,0,3,55.9,2062.58,0
0,1,1,0,60,1,0,0,0,2,0,2,0,0,0,1,0,58.03,3482.76,0
1,1,1,1,15,1,0,1,0,0,2,0,0,0,0,0,2,79.34,1197.23,1
1,0,0,1,22,0,1,1,0,0,2,0,2,0,1,0,2,75.48,1643.78,1
1,1,1,0,26,1,2,0,0,0,2,2,0,2,1,1,2,62.38,1633.98,0
1,0,0,1,17,1,0,1,0,2,0,2,0,2,1,0,1,78.33,1333.83,0
1,0,1,1,44,1,2,1,0,2,0,0,0,0,0,0,0,71.54,3128.63,0
0,0,0,0,65,1,0,1,0,2,0,0,0,0,2,0,1,72.36,4704.94,0
0,1,1,0,48,1,0,0,0,0,0,2,0,2,0,1,2,80.53,3864.59,1
1,0,0,1,51,1,0,1,0,0,0,0,2,0,0,0,2,61.42,3117.25,0
0,0,0,0,55,1,0,2,1,1,1,1,1,1,1,1,2,28.15,1543.2,0
0,0,0,0,30,1,0,0,2,0,0,0,2,2,0,1,2,98.69,2959.21,1
0,0,0,0,25,1,0,0,0,2,0,0,2,2,0,0,1,88.09,2207.97,0
0,1,0,0,33,1,0,1,2,2,2,0,0,2,0,1,0,85.05,2807.09,1
0,0,0,0,59,1,0,1,0,0,0,0,2,0,0,0,3,61.15,3588.35,1
1,0,1,0,65,1,2,2,1,1,1,1,1,1,1,0,2,24.64,1616.45,0
1,0,1,0,70,1,2,0,2,0,2,0,0,0,0,1,0,48.6,3408.65,0
0,0,0,0,25,1,0,1,0,0,0,2,2,2,1,1,0,85.55,2129.8,0
1,0,0,0,19,1,0,0,0,2,0,2,0,0,2,1,0,65.58,1241.5,0
1,0,1,1,15,1,2,1,0,0,2,0,0,0,0,0,2,71.26,1101.28,1
1,0,0,0,44,1,0,2,1,1,1,1,1,1,0,1,2,27.71,1205.48,0
1,0,0,1,44,1,2,1,0,0,0,0,2,0,0,0,3,63.58,2811.05,0
1,0,1,1,7,1,0,1,0,2,2,0,0,0,1,0,2,51.57,373.87,0
0,1,0,1,50,1,0,1,2,0,0,0,2,2,0,1,2,93.05,4646.28,1
0,0,1,0,29,1,2,2,1,1,1,1,1,1,0,1,0,32.66,928.37,0
1,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,0,25.12,1760.77,0
0,0,0,0,32,1,2,2,1,1,1,1,1,1,1,1,0,23.33,741.0,0
0,0,0,1,58,0,1,1,0,0,0,0,2,2,0,1,2,70.85,4111.66,1
1,0,0,1,59,1,2,1,0,2,0,0,0,2,0,0,0,78.26,4639.7,0
1,0,0,0,40,1,0,0,0,2,0,0,0,2,0,1,2,62.92,2505.64,1
0,0,1,0,70,1,2,2,1,1,1,1,1,1,0,1,2,26.09,1851.9,0
0,0,0,1,5,1,0,1,0,2,0,0,2,0,0,1,0,65.06,303.36,1
0,0,1,1,32,1,0,1,0,0,0,0,0,2,2,1,0,81.11,2582.18,0
0,0,0,0,17,1,0,1,0,2,2,2,2,0,1,0,2,94.54,1579.93,1
0,0,0,1,16,1,2,1,2,2,2,2,0,0,2,0,0,49.69,782.3,0
0,0,0,0,10,1,2,0,0,2,0,2,0,2,1,1,0,83.89,818.41,0
1,1,0,0,69,1,0,1,2,0,0,0,0,2,1,1,0,75.3,5204.96,0
0,0,0,0,15,1,2,1,0,0,0,2,2,2,0,1,3,70.63,1034.18,1
1,0,0,1,0,1,0,2,1,1,1,1,1,1,0,1,3,25.78,7.3,1
1,0,0,0,68,1,0,0,2,2,0,2,0,0,1,0,3,55.09,3738.32,0
1,1,0,1,57,1,0,0,0,2,0,0,0,0,0,0,3,61.78,3533.59,0
1,0,1,0,36,0,1,1,0,2,2,0,0,0,0,1,3,57.11,2053.69,1
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,2,27.41,482.8,0
1,1,0,0,47,1,2,1,0,0,0,2,0,2,1,1,2,85.19,4009.3,0
0,1,0,0,12,1,0,0,0,2,2,0,0,0,0,1,2,68.46,838.68,1
1,0,0,1,37,1,0,0,0,2,0,0,2,0,2,1,2,60.66,2254.2,0
1,0,1,0,2,1,2,1,2,2,0,0,0,2,1,0,1,76.27,128.3,0
0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,1,1,28.66,621.59,0
0,1,1,1,5,1,0,1,0,0,2,0,2,0,0,0,1,77.04,399.36,1
1,0,1,0,46,1,2,1,2,0,2,0,0,0,2,1,3,68.13,3119.33,0
0,0,0,0,0,1,2,0,2,0,0,0,0,0,2,1,1,77.92,14.85,0
0,0,0,1,66,1,0,1,0,2,0,2,2,0,2,1,3,84.44,5570.44,0
0,0,1,0,33,1,0,1,0,2,0,0,0,0,1,0,2,56.23,1851.18,0
0,0,0,0,27,1,2,1,0,0,0,2,0,0,2,0,0,69.39,1871.25,1
1,0,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,27.6,59.29,0
1,0,0,0,32,1,0,1,0,0,2,2,0,0,0,1,1,56.09,1785.09,1
1,0,0,0,18,1,0,2,1,1,1,1,1,1,2,0,1,29.13,521.58,0
0,0,0,0,68,1,2,0,0,0,0,2,2,0,2,1,3,83.05,5635.69,0
1,0,1,1,48,1,2,1,0,0,0,0,0,2,0,0,0,96.02,4620.14,1
