gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,0,31,1,0,2,1,1,1,1,1,1,2,1,2,38.578042174841734,1196.5131655972123,0
1,0,1,0,24,1,2,2,1,1,1,1,1,1,1,1,2,30.234329745366754,751.4940021744322,0
0,0,1,0,33,1,0,1,0,0,0,0,2,2,0,0,1,93.76306653214927,3087.817485316935,1
0,1,1,1,17,1,0,0,0,0,2,0,0,0,0,1,2,70.82755742531438,1209.2652473109522,0
0,0,0,0,4,1,2,0,0,0,0,0,2,2,1,0,3,93.26426864940387,357.29083556854647,0
0,0,1,0,22,1,2,1,0,0,2,0,0,0,0,1,0,90.16372327197476,1987.5851920336868,0
0,0,1,1,23,1,2,1,0,0,2,0,0,0,2,1,2,66.12299988577588,1519.714894278722,0
0,0,1,0,1,0,1,1,2,2,0,0,0,0,1,0,2,79.77978139817857,80.38771406636597,1
0,0,1,1,17,1,0,2,1,1,1,1,1,1,0,1,2,39.80632023275279,680.4122579065838,0
0,0,1,0,1,1,0,0,0,0,0,0,2,2,0,1,2,87.61443107572599,90.41447022564901,1
1,1,0,0,35,1,2,0,0,0,0,0,0,2,0,0,2,86.93344174648092,3031.944188705336,0
0,0,1,0,30,1,2,2,1,1,1,1,1,1,0,0,3,31.330924987412462,936.094298256434,0
0,0,0,0,8,1,0,1,2,0,0,2,0,2,0,1,0,93.03590039875262,744.3478103298376,1
1,0,0,1,30,1,0,1,2,0,2,0,0,2,0,1,0,113.29732200371981,3384.6279040012437,0
0,1,1,0,14,1,0,0,0,2,2,0,2,2,0,0,0,99.83247220802568,1405.6803054173924,0
0,1,0,1,30,1,0,1,2,0,2,0,2,0,0,1,2,87.4658297808129,2642.803716521888,0
0,0,1,0,37,1,2,0,2,2,2,0,2,0,0,1,3,85.69091143318946,3173.5991583737846,0
1,1,0,1,34,1,0,1,2,0,0,0,2,2,2,1,3,92.61103992919509,3143.498225941432,0
1,1,0,0,30,1,2,1,0,2,2,2,0,2,0,0,2,79.9645146609788,2375.9161952181803,1
0,0,0,1,8,1,0,1,0,0,2,0,0,2,1,1,3,115.25176470458679,906.8050350735751,0
1,0,0,0,14,1,2,0,0,0,0,0,0,2,2,1,0,72.95617599757573,1024.7787526062143,0
0,0,0,1,25,1,0,1,0,0,0,0,2,0,0,0,3,90.2421086980168,2268.677082818395,1
1,1,0,0,14,1,0,1,2,0,2,0,0,0,0,1,1,87.459990385311,1222.2390217040818,1
0,0,0,0,15,1,2,0,0,2,0,0,0,2,0,0,2,80.46819069545684,1192.1504477544572,0
1,0,0,0,29,1,2,0,2,2,0,2,2,2,1,1,1,89.26149337646987,2579.873055476395,0
0,0,1,1,19,1,0,1,0,2,2,0,0,2,1,1,0,90.95189227011618,1722.3636656564372,0
1,0,1,0,12,1,2,1,0,2,0,0,2,0,2,1,0,83.09389198015397,977.801230125355,0
1,0,0,0,33,1,0,1,2,2,2,0,0,2,0,1,0,110.56317656292796,3645.4791642218224,1
1,0,0,0,38,1,0,0,0,0,0,2,2,2,0,0,2,104.02755139665824,3961.970820656554,1
1,0,0,1,8,1,0,0,2,0,2,2,2,0,0,1,0,105.80659957851836,829.6349774709773,0
1,0,1,0,36,1,0,2,1,1,1,1,1,1,0,1,1,40.1988947767498,1441.5638114349863,0
1,0,0,1,9,1,0,1,0,2,0,2,0,2,1,0,1,91.12290141755199,799.863070003325,0
1,0,0,0,28,1,2,0,0,0,0,2,0,0,0,0,1,82.57110329948594,2303.799398952743,0
1,0,0,0,24,1,2,0,0,2,2,0,2,0,2,0,2,73.1335674104084,1753.725177559489,0
0,1,1,0,38,1,2,2,1,1,1,1,1,1,2,0,0,35.82930976856126,1371.7258333304228,0
1,1,1,0,32,1,2,0,0,0,0,0,0,2,0,1,0,100.18026086303917,3210.3254339530727,0
0,0,0,0,7,0,1,0,0,2,2,0,2,0,1,1,2,70.8155540807482,483.8744015511169,0
1,0,0,0,7,1,2,1,0,2,2,0,2,2,2,1,2,90.8329645810912,636.77056516284,1
1,1,0,0,14,1,0,1,2,0,2,0,0,0,0,1,1,79.30287243385831,1106.9008799606545,1
1,0,0,0,3,1,0,1,0,0,2,0,0,2,2,0,1,77.204712942934,231.48543754832318,1
0,0,1,1,29,1,2,2,1,1,1,1,1,1,2,1,2,35.18358001595302,1018.328872186141,0
1,0,1,0,30,0,1,0,2,2,0,0,0,0,0,1,3,84.31814231765287,2532.677990207077,0
1,1,0,0,23,1,0,1,0,0,2,2,0,0,0,0,2,70.00600458884044,1611.9492319095377,1
1,0,0,0,32,0,1,0,0,0,0,0,0,2,0,0,0,71.34322399276466,2291.647502586375,0
1,0,1,0,9,0,1,1,2,0,0,0,0,0,2,1,3,77.91443049797182,702.3957933484446,0
1,0,0,0,34,1,0,1,0,0,0,0,0,0,2,1,1,78.16021621209039,2674.346658317079,0
0,0,0,1,6,1,2,1,2,0,2,0,0,0,0,1,2,99.77700901829071,603.854315948578,1
0,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,2,39.68514935398296,967.2266878416643,0
1,0,0,0,11,1,0,0,2,0,0,0,0,0,0,1,2,77.23752216034538,856.8152439947665,0
0,1,0,0,3,1,2,1,0,2,2,2,2,2,2,1,0,98.33392234517467,288.27390967390494,1
1,0,1,1,22,1,0,0,0,0,0,0,0,0,1,0,3,76.627327589353,1698.2303859365907,0
1,0,1,1,32,1,0,2,1,1,1,1,1,1,0,1,2,38.40871045973026,1240.9205059948467,0
1,1,1,0,4,0,1,1,0,2,0,0,0,0,0,0,2,84.21688608321472,308.1469582402027,1
1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,1,3,29.852960256560692,382.60402988357333,0
0,0,1,0,29,1,0,1,0,0,0,0,0,0,2,1,2,102.8892153166339,2998.214835252291,0
0,0,1,0,23,1,0,0,0,0,2,0,2,2,0,1,0,121.36302643820929,2801.8934884705677,0
1,1,1,0,4,0,1,1,0,0,0,0,2,0,0,0,2,90.37625597255499,346.90084879903117,1
0,0,1,0,18,1,0,2,1,1,1,1,1,1,2,1,3,40.595876778859655,739.3134001718594,0
1,0,1,0,11,1,2,0,2,2,0,2,0,2,1,1,0,102.4710453243448,1144.4538475802885,0
1,1,0,0,27,1,0,0,0,0,2,0,2,2,1,0,2,112.40355078136906,3040.9628553273524,0
0,0,0,0,32,1,0,0,0,2,2,2,0,0,1,1,3,85.53681812507372,2722.4196182462133,0
1,0,0,1,35,1,2,2,1,1,1,1,1,1,1,0,0,43.460763473768715,1513.2885682404628,0
0,0,0,0,18,1,2,1,2,0,0,0,0,0,2,1,2,74.8029211261262,1350.4576240200188,0
0,0,0,0,0,1,0,1,2,2,2,0,0,0,0,1,2,71.68613602179882,-2.1553496319514958,1
1,0,1,1,0,1,2,1,0,0,0,0,0,2,1,0,1,94.94563421137876,12.776626762061136,0
1,0,1,0,31,1,0,2,1,1,1,1,1,1,2,1,2,36.47909966048799,1138.1645768316248,0
1,0,1,0,30,0,1,0,2,2,0,0,0,0,0,1,3,94.07722628411337,2841.948565288807,0
0,1,1,0,14,1,0,0,0,2,2,0,2,2,0,0,0,93.50451169906987,1319.2693329076244,0
1,0,1,0,23,1,0,1,0,0,0,2,0,0,0,1,3,69.7241534547321,1609.1809029318415,1
1,0,1,0,37,1,0,1,0,0,0,2,0,0,0,1,3,76.51331824976427,2827.8494320529485,1
0,0,0,1,9,1,0,1,0,0,2,0,0,2,2,0,2,96.31442335330927,880.8744278093629,1
0,1,1,0,2,1,2,0,2,2,2,0,0,2,1,1,2,116.66326633817978,233.38151611274907,1
0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,1,2,30.93474833553662,175.34948933015792,0
0,0,0,1,3,1,0,0,0,2,0,0,0,0,0,1,3,93.34693899827754,280.52252522980876,0
1,0,0,0,39,1,0,1,0,0,0,2,2,0,1,1,3,84.22052192486808,3283.6817992865467,0
1,0,0,0,12,1,0,1,0,2,0,0,0,0,0,1,1,73.7495938449146,875.0597242418943,1
0,0,1,0,8,1,2,0,0,0,0,2,0,0,2,1,3,59.204544110039215,481.9147376751004,0
0,0,0,1,10,1,0,2,1,1,1,1,1,1,0,1,3,33.23003877027853,330.89610539524784,0
0,0,0,0,17,1,2,2,1,1,1,1,1,1,1,1,0,29.193445782413505,500.24446452911695,0
0,0,0,0,24,1,2,0,2,2,0,0,2,0,0,1,2,110.96659010427081,2655.389076440168,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,1,29.739320823700336,28.092608871794432,1
0,0,1,0,35,1,2,0,2,0,2,2,0,2,2,0,3,109.0161300857853,3823.3078146263624,0
1,0,1,0,7,1,0,1,0,2,0,2,0,0,1,1,0,76.68552811387308,534.3304137773171,0
1,0,0,0,23,0,1,1,0,0,2,0,2,0,2,0,0,86.29584800479185,1981.1510884111858,0
0,0,0,0,30,1,2,1,0,0,2,0,0,0,0,1,3,94.5236606613633,2857.552956865324,0
1,0,1,0,13,1,2,1,0,2,2,0,0,0,0,1,3,77.41006861658394,1009.4928412712732,1
1,0,1,0,7,1,0,2,1,1,1,1,1,1,0,0,2,38.29765881788894,275.4166770040777,1
0,0,0,0,31,1,2,1,0,0,2,0,2,0,2,0,0,114.66076191510362,3561.945998688752,0
1,0,1,0,14,1,2,0,0,2,0,0,2,0,2,0,1,87.52825598068836,1226.365220096296,0
0,1,0,0,27,0,1,0,0,0,0,0,0,0,0,1,0,66.69469907198949,1806.033121217222,1
1,1,0,1,20,1,0,1,2,0,0,0,0,0,0,1,2,104.57699365715817,2081.809755128011,1
1,0,0,0,38,1,0,1,0,0,2,0,2,0,1,1,1,100.8052675641186,3845.0822529554553,0
1,0,1,0,3,1,2,1,0,0,2,2,2,0,0,1,2,78.2174809701433,247.12194052220568,1
0,0,1,0,25,1,0,2,1,1,1,1,1,1,2,1,2,33.389294904323116,836.6345182967947,0
1,0,0,0,28,1,2,0,0,0,0,2,0,0,0,0,1,80.74726399109285,2260.986950507437,0
1,0,1,0,0,1,2,0,2,2,0,0,0,0,2,1,3,72.62544251636817,-12.396230704465657,1
1,0,0,1,11,0,1,2,1,1,1,1,1,1,0,0,2,23.22134881292516,265.7279466590729,1
0,0,1,1,29,1,0,0,0,2,0,0,0,2,2,0,2,76.97514409013685,2229.728810588605,0
1,1,1,0,28,1,2,0,0,0,0,0,0,2,1,0,2,85.57906109703531,2402.3113797999163,0
0,0,0,0,19,1,2,0,0,2,0,0,2,0,0,1,3,90.27402204334487,1700.7996788832281,0
1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,2,36.020132710818324,438.55613869344427,0
1,0,0,0,11,0,1,0,0,2,0,0,0,0,0,1,3,59.88477437867675,656.9800076190929,0
1,0,1,0,17,1,2,1,0,0,2,0,2,2,0,1,3,112.38992926942619,1910.747876299092,1
1,0,1,0,24,1,2,0,0,0,2,0,0,0,0,1,0,68.76531941383377,1636.1895482718176,0
0,0,0,1,27,1,0,1,0,2,2,2,0,0,0,1,0,91.94859369887521,2489.402672838164,0
0,0,0,0,15,1,2,0,2,0,0,2,2,0,0,1,3,111.07651724642699,1660.0225051752327,1
0,0,1,0,19,1,2,0,0,2,0,0,0,2,2,0,3,97.80468792370363,1857.8189580055018,0
0,1,0,0,37,1,2,0,0,2,0,0,2,2,2,1,2,109.60784588717935,4063.5321078397437,0
1,0,0,0,31,1,0,2,1,1,1,1,1,1,2,0,3,37.74442901674534,1169.2206109795834,0
0,0,1,1,21,0,1,0,0,0,2,2,0,0,0,1,1,73.67403127407373,1567.0170863778797,0
1,1,1,0,18,1,2,2,1,1,1,1,1,1,0,1,2,39.397790011746274,700.172189559125,0
0,0,0,0,29,1,2,0,0,0,2,0,0,0,0,1,2,61.183366668502806,1776.7224908681176,0
1,0,0,0,32,1,0,0,0,0,2,0,2,0,0,0,2,76.5388270182667,2453.375696219328,0
1,0,0,0,6,1,2,1,0,0,2,0,0,0,0,0,2,82.63556403066428,485.623656380817,1
1,0,1,1,36,1,0,1,0,0,2,0,2,0,0,1,2,73.53972871654182,2648.3043238716773,1
0,1,0,1,11,1,0,1,0,0,0,0,0,0,0,0,3,79.70871893293817,874.8470906914434,0
1,1,0,1,12,1,0,1,0,0,2,0,0,2,1,1,2,82.92945747759087,997.4116339905515,1
0,0,0,0,37,1,2,1,0,2,0,0,0,0,0,1,3,64.18717198014443,2379.46184305955,0
1,0,1,1,28,1,0,1,0,0,0,2,2,0,2,1,0,71.01993901408207,2002.5408007139033,0
0,0,1,0,23,1,2,0,2,0,0,2,0,2,0,0,0,103.48250917102874,2382.979449225975,0
0,0,1,1,24,1,0,1,0,0,0,2,2,0,0,1,2,95.3945893919855,2294.9408367218834,1
1,0,0,0,15,0,1,0,0,0,0,0,0,2,0,0,3,96.83175410992891,1467.4694713179586,0
0,0,0,0,32,1,0,2,1,1,1,1,1,1,0,1,3,33.63442840982022,1060.4590717456697,0
0,0,0,0,31,1,2,1,0,0,2,0,2,0,2,0,0,116.00323737498682,3593.488390415904,0
1,1,1,0,14,1,2,0,0,0,2,2,0,2,1,1,2,75.42237671685466,1056.29499267138,0
0,0,1,0,10,1,0,0,0,2,0,0,0,0,0,1,3,88.37655572411849,868.2099538350068,1
1,0,0,0,19,1,2,1,0,0,2,0,0,2,0,1,0,77.29343998238689,1469.34216437017,0
1,0,1,0,30,1,0,1,2,0,2,0,2,0,0,1,0,97.6674303598596,2906.4648516684474,0
1,1,1,0,0,1,0,0,0,0,2,0,2,2,0,1,2,80.73075426734806,7.055377246507755,1
0,1,1,0,22,1,2,1,0,0,2,2,2,0,2,1,1,67.62527978390649,1472.9733008883513,0
0,0,1,0,7,1,0,1,0,0,0,0,2,0,0,0,1,115.0526448673391,792.8566646696052,1
1,0,0,0,29,1,2,0,2,2,0,2,2,2,1,1,1,78.30409913977111,2276.062318585623,0
0,0,1,1,24,1,0,1,0,0,0,2,2,0,0,1,2,94.48393339631825,2250.9386680358307,1
0,0,1,1,30,1,0,0,0,0,2,2,0,2,2,0,2,71.61954242980202,2169.1240756396987,0
0,0,1,0,3,1,0,1,0,2,0,0,2,0,2,1,0,117.87986639761301,354.8056268499649,0
0,0,1,0,23,1,0,0,0,0,2,0,2,2,0,1,0,112.92500190603162,2596.3041130263387,0
1,0,0,0,32,1,2,0,0,2,2,0,0,2,0,1,2,79.80807214464174,2565.890237149169,1
1,0,1,0,7,0,1,1,2,0,0,2,2,0,0,0,1,81.80050744905154,571.8064637524782,1
1,1,0,0,4,1,2,0,0,2,0,2,2,2,0,0,0,91.96996112789527,370.2861564198878,1
1,0,0,0,32,0,1,0,0,0,0,0,0,2,0,0,0,82.48783891505919,2638.0518434746555,0
1,0,0,0,30,1,0,1,0,2,0,0,2,2,2,1,2,103.95279380505968,3113.565643122234,1
0,0,0,0,23,1,2,0,0,2,0,0,2,2,0,0,2,134.41979233768674,3095.3670988176905,1
0,0,1,0,6,1,2,0,0,0,0,0,0,0,0,0,2,99.40730876265997,601.6941331172305,1
1,0,0,0,26,1,0,1,2,0,0,2,0,2,0,0,1,85.71921837367715,2215.9682952628486,0
0,0,0,1,31,0,1,1,0,0,0,0,2,2,0,1,2,95.57609777276431,2954.0473012074317,1
1,0,1,0,26,1,2,1,0,0,0,2,0,0,1,0,0,59.599642716663865,1542.9965601083002,0
1,0,1,0,3,1,2,0,0,0,2,0,0,0,0,1,2,90.29059801445347,270.57591189240947,1
1,0,1,0,30,1,0,1,2,0,2,0,2,0,0,1,0,102.55271532261683,3080.038065853327,0
1,0,1,0,38,1,2,0,2,0,2,0,0,0,0,1,0,65.2739899448307,2501.97247435202,0
0,0,0,1,24,0,1,2,1,1,1,1,1,1,2,1,1,23.38952484063135,564.0989976874731,0
1,1,0,0,35,1,2,0,0,0,0,0,0,2,2,0,2,98.15526329007483,3433.6907783386164,0
1,0,0,0,30,1,2,1,0,0,0,2,2,0,0,1,0,103.8164860972868,3107.345775172496,1
0,0,1,0,23,1,2,0,2,0,0,2,0,2,0,0,0,114.4183667375298,2641.475260620277,0
1,0,1,1,22,1,0,0,0,0,0,0,0,0,2,0,2,83.25471934600486,1831.4848008998704,0
1,0,1,1,23,1,0,0,0,0,2,0,0,2,0,1,2,77.06484363126334,1775.908949200577,1
0,0,0,0,11,1,0,1,2,0,0,0,0,2,1,1,3,93.69732824392206,1030.663819037068,1
0,1,1,0,1,1,2,1,0,2,2,0,2,2,0,0,3,75.88771149589685,81.39348492138163,1
0,0,1,1,24,1,2,0,0,0,0,2,2,0,1,1,0,88.90343466590731,2138.4694320386957,0
0,1,1,0,33,0,1,1,0,2,2,0,2,2,0,0,2,91.06492605049088,3008.8809867169293,1
1,0,0,1,24,1,0,2,1,1,1,1,1,1,0,0,2,40.41180897186779,969.9217461877521,0
1,1,1,0,14,0,1,1,2,0,0,0,2,0,0,1,2,83.83986222307465,1174.6923590445151,1
1,0,1,0,6,0,1,1,0,0,0,0,2,0,2,0,2,82.35758603145965,497.968711778685,0
0,0,0,0,32,1,0,0,0,2,2,2,0,0,1,1,3,82.41879565649126,2618.159499158498,0
0,0,1,0,37,1,2,0,2,2,2,0,2,0,0,1,3,85.87857228201236,3177.1664481462694,0
1,1,0,1,39,1,0,0,0,2,0,0,0,0,2,1,3,84.68407457406656,3312.486803119235,0
0,1,1,1,11,1,2,0,2,2,0,0,2,2,0,1,2,96.0265487579544,1051.4888912240879,1
1,0,0,0,18,1,0,0,0,0,2,2,0,0,0,1,1,96.2438553591437,1711.4882064770566,0
0,0,1,0,26,1,0,1,2,2,0,0,0,0,2,1,3,86.93163370594274,2246.3721257906045,0
0,0,0,0,15,1,2,0,0,2,0,0,0,2,0,0,2,83.70674485958891,1256.353148263748,0
0,0,0,1,12,1,0,1,0,0,0,2,2,0,0,0,3,108.16618420124549,1290.7866147327436,1
1,0,0,0,5,1,0,1,2,0,2,0,0,2,1,1,2,78.72008728375589,394.93968586263975,1
0,0,1,0,12,0,1,1,0,2,0,0,0,0,0,1,0,52.50718127743146,629.9015536546549,0
1,0,1,0,31,1,2,2,1,1,1,1,1,1,0,0,0,30.67433478705472,946.2128373897106,0
0,1,0,0,11,1,2,1,0,0,0,0,0,0,0,0,1,75.47464349679709,821.0711002418666,1
1,0,0,0,29,1,2,2,1,1,1,1,1,1,0,1,1,32.55338932160041,946.003159874228,0
0,0,1,1,39,1,2,2,1,1,1,1,1,1,0,0,3,31.088368207488386,1213.1356770463947,0
1,0,1,1,22,1,2,0,0,2,0,0,0,0,0,0,2,76.59037047913796,1683.7492555714089,1
1,0,1,1,23,1,2,1,0,2,2,2,2,0,0,1,2,104.98874513642306,2423.465282508301,0
1,0,1,1,12,1,0,1,0,0,2,0,2,2,0,1,1,104.0196661316276,1250.2493379617795,1
1,0,1,0,25,1,2,1,2,0,2,0,0,0,2,1,3,91.6024813294676,2284.101717876962,0
1,0,0,0,34,1,0,1,0,2,2,0,0,2,0,1,0,108.4330584553116,3683.138047979858,0
1,0,0,0,6,0,1,0,0,2,0,0,2,2,0,0,2,112.18163015344335,672.470471434868,1
0,1,0,1,24,1,0,0,2,0,2,0,0,2,2,0,2,67.61762107806217,1624.0548136052255,0
1,0,1,0,3,1,2,0,0,2,0,0,0,2,0,1,3,108.97419321522506,340.2867313532347,0
0,0,0,1,29,1,0,1,0,0,0,0,2,0,2,0,2,110.14409132357889,3211.059420792704,0
0,0,0,0,4,1,2,1,0,0,0,0,2,0,1,1,2,107.47034355989896,425.1919211190074,0
1,0,0,0,36,1,0,0,0,2,0,0,2,2,2,1,1,111.57151056565394,4006.380309044816,0
1,0,0,0,29,1,2,1,0,0,0,2,0,2,0,1,0,106.44713894826923,3081.538214368199,0
1,0,0,1,34,1,0,0,0,2,0,0,0,0,0,1,1,64.09489270527827,2183.4276146066395,1
1,0,0,0,23,1,0,2,1,1,1,1,1,1,0,0,2,39.07411254626763,907.0324520460475,1
1,0,1,1,3,1,0,1,0,2,2,0,0,0,1,0,2,61.247934352004606,179.6626544870829,0
1,0,0,1,12,0,1,1,0,2,2,0,0,2,0,0,3,68.1598370562161,808.7762788607438,1
0,0,1,0,24,1,0,2,1,1,1,1,1,1,0,1,2,39.75344956352163,957.9064012228413,0
1,0,1,1,28,1,2,0,0,2,0,0,2,2,0,1,2,104.71080199735738,2938.1383851486926,0
0,0,1,1,28,1,2,0,0,0,0,0,2,2,0,1,1,82.0641571022955,2308.1428359157403,1
0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,1,3,101.39760712884672,-6.377172101134722,0
0,0,0,0,9,1,0,1,0,0,0,2,2,0,0,1,2,91.95786032394729,830.9093676676936,1
0,0,0,1,6,1,0,0,0,2,0,0,2,2,0,0,3,90.01353527464133,523.7642159432824,1
1,0,0,0,2,1,0,1,0,0,0,0,2,0,1,1,2,78.2117927299036,155.36661487827956,1
0,0,1,0,18,1,2,1,0,2,0,2,0,2,2,1,1,100.22801509126926,1811.289416706816,0
0,0,0,1,4,1,0,1,0,0,2,0,2,2,2,1,3,69.98826885203522,294.79028232479703,0
0,1,1,0,10,1,0,2,1,1,1,1,1,1,0,1,2,37.68750976771172,379.8967272158372,1
0,0,1,1,22,1,0,0,2,0,0,0,0,0,1,1,3,94.8647194143142,2084.606325688333,0
1,0,1,0,15,1,0,1,0,0,0,0,0,2,0,1,0,65.61054565600416,970.0985754996673,0
0,0,1,0,4,1,0,1,2,0,2,2,2,2,0,0,1,126.50597404352689,508.30760717675315,1
1,1,1,0,33,1,0,1,0,0,0,0,0,0,1,1,0,68.13543680773543,2254.787003845916,0
0,0,0,0,35,1,0,2,1,1,1,1,1,1,0,1,1,39.40883240881584,1389.4457919086246,0
0,0,0,0,8,1,0,1,2,0,0,2,0,2,0,1,0,87.60295213176975,703.2557341607065,1
1,0,1,0,18,1,2,1,0,2,0,0,0,0,0,1,3,82.84515383258592,1481.6580553181348,1
0,0,1,0,30,1,2,0,0,0,2,0,2,0,0,1,2,114.5831726647812,3443.0302183553504,1
0,0,1,1,2,0,1,2,1,1,1,1,1,1,2,1,3,21.475213109214053,59.84922151199396,0
1,0,0,0,20,1,0,0,0,0,0,2,0,0,0,1,0,106.23056161029474,2121.9872464656883,0
1,0,1,0,29,1,2,0,0,0,2,0,2,0,2,0,2,90.09003321938489,2604.5865026862025,0
1,0,1,0,36,0,1,0,0,2,0,0,0,0,1,1,0,47.939113525240884,1722.5113188037963,0
1,0,1,1,36,1,0,2,1,1,1,1,1,1,0,1,2,39.12152876357973,1408.2432490476472,0
0,0,1,0,26,1,0,0,0,0,2,2,2,0,2,0,0,81.18512865461159,2105.5785297385833,0
0,0,0,1,3,1,0,0,0,2,0,0,0,0,0,1,3,97.56155651964328,299.7479979637759,0
0,0,1,0,26,1,0,2,1,1,1,1,1,1,0,0,3,30.277504760537855,791.5224255929986,0
1,0,1,0,7,1,0,1,0,2,0,2,0,0,1,1,0,72.2734587085513,502.57095784422535,0
0,0,0,1,25,1,0,1,0,0,0,0,2,0,0,0,3,77.06183808612035,1926.3476997244975,1
0,0,1,1,34,1,0,2,1,1,1,1,1,1,0,1,1,36.353852217018414,1220.640316879844,0
0,0,1,1,4,1,0,1,0,0,0,0,0,0,2,0,2,104.25443404373506,420.2302789300341,0
1,0,1,1,34,1,0,0,0,0,2,0,0,2,0,1,2,106.27825951682091,3599.5227571381606,0
0,0,0,0,28,1,2,1,0,0,2,2,2,2,2,0,0,118.49051065615348,3314.9609828113976,1
1,0,1,0,4,1,0,1,2,0,2,2,0,0,0,1,2,96.77926057576722,382.5035976657653,1
0,0,1,1,0,1,0,1,2,0,2,0,0,0,1,1,2,92.31557486963253,4.6657900064934825,1
1,0,1,0,33,0,1,1,0,0,0,0,0,0,1,0,2,80.91742088620082,2665.8334686457974,1
1,0,0,0,24,1,0,0,0,0,0,2,0,0,2,0,1,98.54541112109995,2364.620287430899,0
1,0,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,34.73640001679369,49.68832035479306,0
0,0,0,0,0,1,0,1,2,2,2,0,0,0,0,1,2,67.07550651007531,-15.694320397731794,1
0,0,0,0,2,1,0,1,0,2,0,0,2,0,1,1,1,91.80720039257791,184.74541705229595,1
0,0,0,1,31,1,2,0,0,0,2,0,0,2,0,1,3,100.4938793063834,3123.9523512067963,1
0,0,0,0,26,1,2,1,0,2,0,0,2,2,0,1,2,111.33233058875466,2888.363093346613,1
1,1,1,0,0,1,0,0,0,0,2,0,2,2,0,1,2,84.13947764857512,0.20922464263224835,1
1,0,0,1,19,1,2,1,2,0,2,0,2,2,0,1,2,84.9443187883383,1600.3287683904182,1
1,0,1,0,31,1,0,0,0,2,2,0,0,0,2,0,3,59.1906377648287,1818.821979345991,0
0,0,1,1,0,1,0,1,2,0,2,0,0,0,1,1,2,90.41901382262525,7.221090222044117,1
1,0,0,0,20,1,2,0,2,0,0,0,2,2,0,1,2,114.53129622014468,2287.3544884013504,0
1,1,1,0,32,1,2,0,0,0,0,0,0,2,0,1,0,105.889333273692,3375.3318162911146,0
0,1,0,0,36,1,0,1,0,0,0,0,2,0,0,0,2,83.92617131227581,3016.6083777465983,0
0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,1,36.4015502379843,479.26449708934723,0
0,0,1,0,23,1,0,0,0,0,2,0,2,2,0,1,0,115.24802982277551,2656.2170030959724,0
1,0,0,1,29,1,2,1,0,2,0,0,2,2,0,0,2,111.92226246439262,3256.2229531889816,1
0,0,1,0,8,1,2,0,0,0,0,2,0,0,2,1,3,60.691300282786365,480.4904337450335,0
1,0,1,0,12,0,1,0,0,0,2,2,0,2,0,0,2,71.42811630523195,850.8630299119718,0
0,0,1,0,30,1,2,0,0,0,2,0,2,0,0,1,2,117.0650890269911,3515.261484771949,1
0,1,1,1,26,1,2,0,0,2,2,2,2,2,2,1,2,76.35535586941413,1995.2402082214448,0
1,0,1,0,28,1,2,1,0,0,2,0,0,0,0,1,1,104.87339630937356,2932.7095110455984,1
1,0,0,0,28,1,0,0,0,2,0,0,2,0,0,1,2,105.01797658529632,2950.085255791279,0
0,0,1,0,22,1,2,1,2,0,2,0,0,0,0,1,2,73.2173784877391,1607.4476285278363,1
0,1,0,0,35,1,2,1,0,0,0,0,2,0,0,1,1,80.44209602109898,2835.847880162218,1
0,0,0,0,30,1,2,0,0,0,0,0,0,2,0,0,1,104.29341553931879,3111.6057271413424,0
0,0,1,0,24,1,0,0,0,0,0,0,2,2,2,1,0,109.6073583104233,2645.9249482189516,0
1,0,1,0,37,1,0,1,0,0,0,2,0,0,0,1,3,80.97652630922357,2981.1566714243504,1
0,0,1,0,36,1,0,0,2,0,2,0,2,0,0,0,0,104.1118398363062,3760.2579677103113,0
0,0,0,1,8,1,0,1,0,2,0,0,2,0,1,1,3,114.89967384141592,920.0553971592236,0
1,1,1,0,18,1,2,0,0,0,2,2,2,2,1,0,0,118.51414276122544,2128.7211406500746,0
1,0,1,1,15,0,1,1,0,0,2,0,0,2,0,1,1,77.23719916902441,1149.4702851461152,1
0,0,1,0,0,1,2,0,2,0,0,2,0,0,1,0,0,71.92907011158489,-9.281221437605339,0
0,0,0,0,28,1,2,1,2,0,0,0,0,0,1,1,2,76.57653506492215,2150.9605413840327,0
1,0,0,1,14,1,0,1,0,2,0,0,2,2,0,0,2,134.52748901127464,1887.9879382976615,1
1,0,0,0,2,1,0,1,0,0,0,0,2,0,1,1,2,86.55505819720904,171.22567107063617,1
0,0,0,0,35,1,0,0,0,0,0,0,2,0,0,0,3,105.95716523076004,3708.2349406524672,0
1,0,1,0,14,1,2,0,0,2,0,0,2,0,2,0,1,76.26333278120134,1058.9738469625283,0
